barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6901028100267,长白山777香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028100274,长白山777香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028100663,长白山软红香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028102360,黄果树长征红星照耀香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028104050,哈尔滨龙烟金安香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028104234,哈尔滨老巴夺香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028104241,哈尔滨老巴夺香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028104586,林海灵芝如意软包20支/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028104593,林海灵芝软如意/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028104616,龙烟（冰雪）香烟,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
